transaction_id,user_id,merchant_id,device_id,amount,timestamp,location,risk_label
6884c92a-8ff6-40b2-a347-c412df685bb5,user_0030,merch_0038,dev_0040,385.49,2024-02-05 08:03:00,US-CA,1
96f267c9-0e27-406d-9264-972225e3e99a,user_0030,merch_0056,dev_0052,98.05,2024-02-10 18:45:00,UK-LON,0
0798f7e8-3b15-4f11-83b4-2ab04da73f0c,user_0030,merch_0056,dev_0050,28.22,2024-02-11 18:10:00,UK-LON,0
e975b493-745a-4091-8594-04f0a0e48552,user_0030,merch_0022,dev_0052,32.34,2024-02-11 22:17:00,DE-BER,0
c011910c-6098-4d60-9adf-961793962cfd,user_0030,merch_0049,dev_0018,345.83,2024-02-17 00:04:00,US-NY,1
fcd4bd07-aee0-4c53-a273-0dc1fb60751f,user_0030,merch_0056,dev_0052,18.34,2024-02-18 21:34:00,UK-LON,0
b5097ece-bf28-48e4-9e84-c62605cc9929,user_0030,merch_0056,dev_0052,12.41,2024-03-05 00:19:00,UK-LON,0
d32d42dc-dcc9-4ca1-ac94-11f540fc8271,user_0030,merch_0005,dev_0004,555.64,2024-03-18 15:14:00,US-NY,1
c14c81a6-1054-448f-ad6e-19fbd8aa78b8,user_0030,merch_0056,dev_0052,26.88,2024-03-22 17:52:00,UK-LON,0
bbaaec01-edc9-4e3c-862d-f5ababa550a0,user_0030,merch_0050,dev_0052,40.6,2024-03-27 01:52:00,UK-LON,0
f178e089-68d7-410b-83b9-ad9083e29b4d,user_0030,merch_0056,dev_0052,8.71,2024-04-01 03:22:00,US-NY,0
a209085d-7385-4300-bb67-9f0e216ba465,user_0031,merch_0057,dev_0012,24.44,2024-01-04 22:41:00,UK-LON,0
16cb2d80-a1e8-4c3e-94c4-f71492caa847,user_0031,merch_0053,dev_0012,16.54,2024-01-08 18:48:00,UK-LON,0
fd09d73d-743f-48c4-8075-f341ecca2c06,user_0031,merch_0020,dev_0002,673.36,2024-01-10 11:21:00,US-TX,1
321e4baf-cb9b-4318-9d84-6c086aab17ae,user_0031,merch_0014,dev_0012,15.08,2024-01-11 04:54:00,UK-LON,0
dd62adf8-013f-4d40-ab8b-5fe10f333412,user_0031,merch_0010,dev_0026,338.1,2024-01-11 17:30:00,SG,1
811777ac-d8be-4ed6-b22e-ecc5d509bfdd,user_0031,merch_0053,dev_0012,22.52,2024-01-24 23:02:00,UK-LON,0
3cd0cc6b-a194-4fd7-a244-d7b825988cf7,user_0031,merch_0011,dev_0057,343.02,2024-01-25 14:08:00,US-CA,1
fda9fac0-576e-4713-9bbc-4555c809c940,user_0031,merch_0053,dev_0012,25.4,2024-02-04 02:18:00,DE-BER,0
6f26637d-e7aa-43cb-a50b-4558f76342fd,user_0031,merch_0010,dev_0055,594.65,2024-02-12 11:13:00,US-NY,1
f470fe67-74e6-460f-b23f-46cf34522a7d,user_0031,merch_0058,dev_0012,19.7,2024-02-20 00:25:00,US-NY,0
bc2e1e01-21c0-4d09-9499-f88cd5bb1a30,user_0031,merch_0030,dev_0012,57.93,2024-02-21 05:45:00,UK-LON,0
2201e1b9-ac00-46f9-a6f6-1c6d8992e190,user_0031,merch_0053,dev_0012,16.65,2024-03-03 18:03:00,UK-LON,0
a340451c-736b-4909-96cf-8001150b7ff3,user_0031,merch_0052,dev_0049,426.54,2024-03-09 21:43:00,DE-BER,1
79e85e84-5348-44c4-ac97-dcd2f4b0eede,user_0031,merch_0010,dev_0048,415.29,2024-03-11 10:57:00,SG,1
b2f56278-9b79-41bf-81bb-744b717557f5,user_0031,merch_0053,dev_0012,13.17,2024-03-16 19:35:00,UK-LON,0
fd4f3b2e-4d07-4ef8-8305-ca004afdfd7c,user_0031,merch_0053,dev_0012,48.69,2024-03-17 23:12:00,UK-LON,0
a71bb5f7-78e5-4ecc-aa83-103cab8e365d,user_0031,merch_0043,dev_0010,165.61,2024-03-21 14:09:00,UK-LON,1
2a7c2826-7d45-4810-a09f-499f19649873,user_0031,merch_0053,dev_0012,15.38,2024-03-25 20:05:00,UK-LON,0
216be93a-5c37-41e5-9b41-99965430aa0c,user_0031,merch_0057,dev_0073,105.73,2024-03-28 02:39:00,DE-BER,1
f9cd8ad9-63be-498f-8d43-c519aefcb40c,user_0031,merch_0053,dev_0066,18.79,2024-03-31 01:37:00,IN-MUM,0
1479b1ff-495f-4b05-bf53-4cded7059e14,user_0032,merch_0007,dev_0053,30.74,2024-01-08 19:02:00,US-CA,0
8157b137-9037-4e61-97be-e5cc6e83750c,user_0032,merch_0007,dev_0053,16.31,2024-01-12 19:28:00,UK-LON,0
e74610f6-6a41-4df8-b6ec-7c0692ece083,user_0032,merch_0037,dev_0072,145.71,2024-01-14 11:36:00,DE-BER,1
8e1dea7c-d92a-4ae9-ada8-29b6b85a18d1,user_0032,merch_0007,dev_0053,34.46,2024-01-19 04:54:00,UK-LON,0
392cee4a-babd-493d-a3fb-771ee32ffb15,user_0032,merch_0007,dev_0053,31.33,2024-01-30 02:13:00,UK-LON,0
47417df4-4cc7-4988-bfb4-491b1bc2d50a,user_0032,merch_0007,dev_0053,31.71,2024-02-03 01:51:00,UK-LON,0
c392e1d3-d759-4441-aeae-7b4feaa64d15,user_0032,merch_0007,dev_0053,32.7,2024-02-07 20:58:00,UK-LON,0
950da38a-7069-41c4-8edb-ec45b0d46354,user_0032,merch_0007,dev_0053,27.57,2024-02-08 19:09:00,SG,0
952dfc25-d2e1-4c47-bce6-9b51fa88e54e,user_0032,merch_0007,dev_0053,22.03,2024-02-09 03:28:00,US-CA,0
5f66654f-d7ac-4872-84e0-2bbc8f185444,user_0032,merch_0007,dev_0047,23.98,2024-02-09 20:53:00,US-TX,0
6aac77f8-3388-45c8-9254-d60b2d31eebc,user_0032,merch_0007,dev_0053,25.07,2024-02-13 20:40:00,UK-LON,0
b883b127-32c8-41d7-b36c-fe826dda5ac6,user_0032,merch_0037,dev_0060,384.07,2024-02-14 19:10:00,DE-BER,1
744cbb51-8f6c-465b-87b1-ebce86650a77,user_0032,merch_0007,dev_0053,18.92,2024-02-18 05:03:00,UK-LON,0
9237ae73-c3da-4270-8abf-ffb45199fffd,user_0032,merch_0007,dev_0053,17.4,2024-02-19 05:22:00,UK-LON,0
56ea2d30-f596-46d6-b10d-83a23563cccb,user_0032,merch_0005,dev_0053,11.57,2024-02-19 16:10:00,UK-LON,0
faedb4d2-0b19-488c-b430-246ccc181ec5,user_0032,merch_0007,dev_0025,15.8,2024-02-21 02:59:00,DE-BER,0
3bf32f3c-801c-4cf4-b691-caec8368362a,user_0032,merch_0007,dev_0053,16.88,2024-02-21 18:39:00,UK-LON,0
877ade32-bb72-46a4-b2e2-ab7199deea1a,user_0032,merch_0056,dev_0053,25.07,2024-02-22 20:24:00,UK-LON,0
dbd3e3ce-9ea8-44f6-97a9-0ad43dc87d4e,user_0032,merch_0042,dev_0065,92.16,2024-03-12 19:41:00,IN-MUM,1
14da1198-ab1a-47d0-be0c-275c3f150eff,user_0032,merch_0007,dev_0053,16.33,2024-03-17 22:42:00,IN-MUM,0
9bd6cbe9-e74f-43a4-8883-496730f008b4,user_0032,merch_0015,dev_0003,259.72,2024-03-17 23:28:00,US-TX,1
47799a74-aa7e-47b8-8858-2f780ceaa437,user_0032,merch_0007,dev_0053,10.89,2024-03-20 22:37:00,UK-LON,0
d3186b4b-eca0-4f81-86b1-be15233a2182,user_0032,merch_0007,dev_0053,18.21,2024-03-28 16:30:00,UK-LON,0
dc495485-7e3a-416e-af3f-224d3e7e6aa7,user_0032,merch_0007,dev_0053,27.71,2024-03-29 19:03:00,US-TX,0
cd7fe459-2860-4ab1-b981-4efecd25b1d7,user_0033,merch_0024,dev_0051,31.14,2024-01-01 16:34:00,US-NY,0
b951d18f-e807-4508-aa74-b0c55058960c,user_0033,merch_0049,dev_0032,257.74,2024-01-08 03:38:00,DE-BER,1
b27e5361-24b2-4a43-bfc3-bb6e6a918416,user_0033,merch_0037,dev_0064,151.69,2024-01-09 13:52:00,US-TX,1
d3ea2570-1e13-4f12-b5d2-041198afe3d2,user_0033,merch_0024,dev_0051,18.92,2024-01-11 23:21:00,US-NY,0
f51685c1-10ec-4421-abaa-8442cd9ff0a8,user_0033,merch_0024,dev_0051,14.76,2024-01-12 18:39:00,US-NY,0
e8a16a7c-f9ef-4672-b871-fdf7598670ba,user_0033,merch_0024,dev_0051,28.99,2024-01-17 19:46:00,US-NY,0
2e279991-0338-444e-ab98-598483d33a67,user_0033,merch_0024,dev_0017,22.39,2024-01-25 18:58:00,US-TX,0
10e1f9bc-8e7c-49b8-8a29-8bd4cd75421e,user_0033,merch_0024,dev_0051,35.73,2024-02-05 19:48:00,US-NY,0
db68cb89-245d-4f3f-8c82-c5a263eaa725,user_0033,merch_0023,dev_0051,25.06,2024-02-07 23:54:00,US-NY,0
8ebb7099-6b85-4417-b199-c04647bfe631,user_0033,merch_0024,dev_0051,8.07,2024-02-14 20:08:00,US-NY,0
d4837992-7c57-4921-8360-5d3029a3747c,user_0033,merch_0024,dev_0051,18.3,2024-02-15 19:47:00,US-NY,0
5f8e8c35-2499-4e17-adf1-4e69002dece9,user_0033,merch_0032,dev_0024,194.27,2024-02-19 05:33:00,US-NY,1
4f24dd12-9b58-44bd-8c66-0d650ba26248,user_0033,merch_0008,dev_0051,38.58,2024-02-23 01:57:00,US-TX,0
371c155f-d7cc-461e-a41c-36b2e088360e,user_0033,merch_0024,dev_0051,46.93,2024-03-08 19:01:00,US-NY,0
deac58ac-96a1-4501-8a89-38202b650ec5,user_0033,merch_0024,dev_0051,14.23,2024-03-13 04:58:00,US-NY,0
8f3fad81-6f00-4afb-80ea-96ee878073c8,user_0033,merch_0055,dev_0006,146.02,2024-03-16 02:39:00,SG,1
18a4ea4d-43d6-4e85-b248-b961f2693d97,user_0033,merch_0029,dev_0037,345.93,2024-03-18 00:33:00,SG,1
81484f42-7072-4451-a3b0-290e512b53cd,user_0033,merch_0010,dev_0064,170.31,2024-03-24 19:50:00,US-NY,1
10059b6d-4fe3-4c9f-b11a-67eb05e2c9b9,user_0033,merch_0024,dev_0045,23.81,2024-03-26 00:11:00,IN-MUM,0
46f18990-7d3a-4719-b972-f1391f215ca9,user_0033,merch_0024,dev_0024,11.62,2024-03-29 00:40:00,US-NY,0
95074c1e-3ac9-4d3b-87a7-7cd434b7ecee,user_0033,merch_0024,dev_0051,22.87,2024-03-29 17:26:00,US-NY,0
828679a8-0f65-4fa3-a965-e852573c36a7,user_0034,merch_0007,dev_0048,52.16,2024-01-07 16:41:00,DE-BER,0
47e81450-f4e5-465e-8752-0a787bcf0711,user_0034,merch_0018,dev_0048,20.3,2024-01-07 17:52:00,US-TX,0
bed759af-d00f-4441-877c-5bc5b56a705a,user_0034,merch_0049,dev_0011,310.03,2024-01-13 10:57:00,DE-BER,1
15587e75-7589-4736-8887-531dbe53b12c,user_0034,merch_0007,dev_0065,28.56,2024-01-16 04:06:00,US-TX,0
292dfc3c-d0c9-4a4a-bc48-ccf702e375b0,user_0034,merch_0056,dev_0048,62.42,2024-01-19 02:41:00,US-TX,0
7ed7b252-e7ad-4708-9a5f-9fd4776d8eb5,user_0034,merch_0007,dev_0048,42.12,2024-01-22 17:08:00,US-TX,0
217e0ef4-814e-4ee2-a0c1-4e8e5f5eb964,user_0034,merch_0007,dev_0048,28.42,2024-01-22 17:48:00,US-TX,0
7641c663-0d56-4e80-a6d4-a6f46ef651c2,user_0034,merch_0053,dev_0048,20.38,2024-01-26 21:45:00,US-TX,0
e29cefcb-fe70-4d41-b553-cf4adbc6d5df,user_0034,merch_0007,dev_0048,24.74,2024-02-01 23:22:00,US-TX,0
dcb8815b-46b9-4b64-8591-b0758b874b48,user_0034,merch_0057,dev_0045,412.68,2024-02-05 03:56:00,UK-LON,1
2d3343e2-1f20-41ab-a845-9fb49eb3f52c,user_0034,merch_0007,dev_0048,41.49,2024-02-08 22:42:00,US-TX,0
a33668cf-b1fb-4944-b61c-4c9e2fb4be61,user_0034,merch_0007,dev_0048,21.18,2024-02-21 23:17:00,US-TX,0
f6aeb491-ac2e-4de6-bcdc-1720b9a1ba12,user_0034,merch_0007,dev_0048,19.7,2024-03-02 21:15:00,SG,0
afca6e33-244f-4ce9-82dd-dc5ef1f6bd98,user_0034,merch_0008,dev_0048,15.59,2024-03-03 17:56:00,US-TX,0
34692d25-f0a6-4d75-bd38-e3da1238e2a8,user_0034,merch_0003,dev_0048,22.23,2024-03-12 02:24:00,US-TX,0
0a552497-0674-418b-bf2e-519d31dc7f8c,user_0034,merch_0010,dev_0048,20.42,2024-03-16 23:51:00,US-TX,0
46a2f065-a1fd-4d44-8330-eab67468e76a,user_0034,merch_0007,dev_0048,9.8,2024-03-19 16:55:00,US-TX,0
57143411-3853-4fd1-8a90-1dc5cec14723,user_0034,merch_0058,dev_0011,188.76,2024-03-27 02:31:00,US-NY,1
50b4b0d4-3fa3-4602-b214-f4ea85d32855,user_0034,merch_0007,dev_0048,20.94,2024-03-27 05:21:00,US-TX,0
f1469637-67d1-41da-b469-ebd800408a28,user_0034,merch_0054,dev_0005,291.16,2024-03-27 19:20:00,US-TX,1
a9747175-b02e-4a8e-affc-092287c4f789,user_0034,merch_0017,dev_0066,285.05,2024-03-31 03:08:00,DE-BER,1
6268531e-c7c6-4778-a1be-22a0fa528390,user_0034,merch_0007,dev_0048,10.57,2024-04-01 05:43:00,US-TX,0
3b9202a6-aede-4207-807f-3861ba7653f9,user_0035,merch_0000,dev_0063,272.9,2024-01-08 07:35:00,DE-BER,1
e3ef31d3-3079-41f0-8db2-11bb97bc97a5,user_0035,merch_0027,dev_0030,28.51,2024-01-14 16:24:00,DE-BER,0
43e8ac16-7e16-46fd-a37e-075259787aa9,user_0035,merch_0005,dev_0030,28.57,2024-01-22 23:08:00,UK-LON,0
07152658-c974-4275-b72a-4ee5c16eeff2,user_0035,merch_0005,dev_0030,27.43,2024-01-24 03:37:00,UK-LON,0
f75b1caa-45e9-4f45-96a8-7da033fb590e,user_0035,merch_0005,dev_0030,20.35,2024-01-26 19:07:00,UK-LON,0
5e2ece3b-6861-4488-a55e-e8816f0ae1c7,user_0035,merch_0023,dev_0030,34.71,2024-01-30 05:29:00,IN-MUM,0
414d023a-b7e9-48af-a774-793a4d15aeb2,user_0035,merch_0005,dev_0030,16.74,2024-02-01 20:25:00,SG,0
ac6f1641-78d8-4593-98e5-8969b3c281d4,user_0035,merch_0005,dev_0030,35.63,2024-02-10 17:31:00,UK-LON,0
1bd133df-7f66-4d70-bcf4-7aa5e4aa3fe0,user_0035,merch_0005,dev_0030,32.61,2024-02-13 17:48:00,UK-LON,0
3b822512-496b-4e0f-8978-231f799e6582,user_0035,merch_0005,dev_0030,12.61,2024-02-17 03:28:00,UK-LON,0
46246d00-2a53-4297-ae3d-f10adacff85e,user_0035,merch_0005,dev_0030,30.43,2024-02-24 02:47:00,UK-LON,0
22161da9-6cb9-423d-9694-5deedda1d381,user_0035,merch_0039,dev_0077,281.85,2024-03-06 17:35:00,SG,1
ca7ee335-e737-426c-9ecf-7027f74e8b23,user_0035,merch_0005,dev_0030,9.07,2024-03-11 16:52:00,UK-LON,0
75aba7af-0ae4-4095-ba00-5052eb8fa7f2,user_0035,merch_0045,dev_0030,16.69,2024-03-12 02:13:00,UK-LON,0
09c153a9-4fb5-4806-9dec-71b78fe74aa4,user_0035,merch_0006,dev_0016,185.75,2024-03-18 05:38:00,UK-LON,1
c83ce12c-0f66-467a-9c90-13029040f20e,user_0035,merch_0000,dev_0028,486.02,2024-03-22 19:51:00,US-TX,1
f2352dd3-8d31-4d30-abe8-5295a15eae1a,user_0035,merch_0005,dev_0075,68.16,2024-03-26 01:32:00,UK-LON,0
782e64df-9983-4a9c-9f58-fa0e6e9e21bf,user_0035,merch_0005,dev_0030,25.34,2024-03-27 18:45:00,UK-LON,0
84dddd3c-5b0f-42be-9459-b9d227e9c96f,user_0035,merch_0008,dev_0057,35.65,2024-03-31 03:32:00,UK-LON,0
3bef384f-022a-4058-b92c-5808a3fdd637,user_0035,merch_0005,dev_0064,19.79,2024-03-31 17:48:00,UK-LON,0
6b9557d3-10ea-4298-a088-cf40f3e7ac49,user_0036,merch_0013,dev_0037,180.19,2024-01-06 01:22:00,IN-MUM,1
37f5560b-cc9b-420f-863f-8e8da87b1fe1,user_0036,merch_0042,dev_0006,36.28,2024-01-17 18:37:00,US-NY,0
33c1b7e0-e6a2-40b5-bf4a-c2778ba6993a,user_0036,merch_0042,dev_0006,45.15,2024-01-20 21:38:00,US-NY,0
11ca0ab7-0a5f-44e4-a889-0908c6aa43ff,user_0036,merch_0042,dev_0006,16.2,2024-01-24 18:47:00,US-NY,0
f1b73261-a597-4023-9aae-9d2c106c448d,user_0036,merch_0020,dev_0006,57.09,2024-01-25 00:04:00,US-NY,0
53fa5c8e-85d7-4744-a21a-5c7154440216,user_0036,merch_0042,dev_0006,34.49,2024-01-27 04:46:00,US-NY,0
7ecb8e49-ee79-4cf5-b75b-60f270b9d229,user_0036,merch_0055,dev_0006,29.07,2024-01-30 02:45:00,IN-MUM,0
abb9176b-3e6e-4d98-ac26-650783961fd0,user_0036,merch_0047,dev_0006,21.73,2024-01-30 03:41:00,US-NY,0
03999d09-af92-4c5d-888f-dcc9598d6d45,user_0036,merch_0042,dev_0006,39.13,2024-02-02 18:53:00,US-NY,0
dfbd4d30-1090-41d1-b296-e59d121ce6f5,user_0036,merch_0053,dev_0078,313.58,2024-03-03 17:50:00,SG,1
b2ce3cb3-f4d4-42e4-9fcf-ae80801de3d9,user_0036,merch_0043,dev_0006,20.09,2024-03-11 16:00:00,US-NY,0
73fb07f3-048e-4e1e-99df-c23a5b272285,user_0036,merch_0051,dev_0006,15.79,2024-03-30 02:03:00,US-NY,0
7d08e71f-4a1c-4d09-9599-1ff670dabefe,user_0037,merch_0026,dev_0020,73.74,2024-01-04 23:45:00,UK-LON,0
9d5ac5f8-214a-4c79-8338-c5ff69784dba,user_0037,merch_0026,dev_0020,23.18,2024-01-09 19:20:00,UK-LON,0
1a04fa46-0e34-453c-84f9-fb9e71ebf350,user_0037,merch_0026,dev_0020,34.01,2024-01-10 04:47:00,UK-LON,0
506ada20-c326-4c58-a76e-e3094785e60f,user_0037,merch_0012,dev_0020,23.93,2024-01-11 17:10:00,UK-LON,0
bc889ec9-7679-4908-9df9-f0911f7474ff,user_0037,merch_0026,dev_0041,48.1,2024-01-15 22:16:00,UK-LON,0
e45552cd-8ddd-4a86-822b-22b15deecaee,user_0037,merch_0026,dev_0020,25.16,2024-01-21 01:36:00,UK-LON,0
eede14c1-d2e1-46c3-a89b-67294f08b5e5,user_0037,merch_0026,dev_0020,27.83,2024-01-28 02:40:00,UK-LON,0
4228ac60-60d3-4560-b4d0-787489a8b6c2,user_0037,merch_0026,dev_0020,40.14,2024-02-02 04:14:00,UK-LON,0
6a1d9f70-42f2-42b6-82e5-57b7286ad246,user_0037,merch_0026,dev_0018,50.25,2024-02-02 19:07:00,UK-LON,0
ec730264-b19e-4eb1-9a34-df41bdf9f8b2,user_0037,merch_0026,dev_0020,30.46,2024-02-08 04:43:00,US-NY,0
bcb42218-f92d-44bc-bf94-083bc8ace474,user_0037,merch_0056,dev_0028,153.81,2024-02-13 05:21:00,US-CA,1
e46e0ddc-928c-4fa5-8e5e-b6097b80cbba,user_0037,merch_0026,dev_0020,44.94,2024-02-14 19:26:00,UK-LON,0
9bb08b85-cdee-4059-b613-0a397d49826b,user_0037,merch_0026,dev_0052,25.77,2024-02-25 21:01:00,UK-LON,0
dad59024-c1d1-463e-835d-94f973e73994,user_0037,merch_0052,dev_0020,32.93,2024-03-07 04:32:00,UK-LON,0
26b46fe8-e169-4918-9dd6-21c24c9f4304,user_0037,merch_0008,dev_0028,152.28,2024-03-10 20:18:00,SG,1
d7d3f912-e4bf-495d-8998-366481c4269d,user_0037,merch_0054,dev_0020,19.49,2024-03-11 23:41:00,UK-LON,0
3fd63f1b-f483-48ae-8f18-4cd58d57224c,user_0037,merch_0026,dev_0020,26.0,2024-03-12 17:36:00,UK-LON,0
41d6047a-0b98-46b5-afbe-bc98f06c3314,user_0037,merch_0033,dev_0020,14.01,2024-03-13 05:48:00,UK-LON,0
70f4a054-e225-4a49-8d8a-d98398cf7b2f,user_0037,merch_0026,dev_0020,15.72,2024-03-15 23:21:00,UK-LON,0
6d14ffca-adb9-4f96-bbee-342435ce93cc,user_0037,merch_0026,dev_0020,57.22,2024-03-17 22:34:00,UK-LON,0
1eea85bf-766d-43f4-a020-8b6860dbc988,user_0037,merch_0026,dev_0020,30.33,2024-03-23 21:00:00,IN-MUM,0
769aea7f-4442-445a-a09c-dabd429f7cbb,user_0037,merch_0026,dev_0020,11.02,2024-03-24 01:58:00,UK-LON,0
a8a77c68-01ed-423f-b6f2-37b648f788a1,user_0037,merch_0028,dev_0020,27.13,2024-03-25 16:30:00,UK-LON,0
96ecac1b-7571-4ee9-b113-45d736d2cade,user_0037,merch_0013,dev_0054,14.78,2024-03-31 03:49:00,UK-LON,0
2c44aa68-7556-436d-8373-a3f420ed2caf,user_0038,merch_0054,dev_0002,189.4,2024-01-05 04:52:00,DE-BER,1
9e33dd80-8685-43d3-8a02-9da02da98b40,user_0038,merch_0053,dev_0035,48.83,2024-01-12 05:17:00,US-TX,0
d72227de-192e-4f2b-8d41-ed5ed6dfbb1e,user_0038,merch_0053,dev_0078,25.36,2024-01-18 23:10:00,US-TX,0
464cdb65-a681-4b22-9a11-0c959678d85a,user_0038,merch_0053,dev_0035,22.11,2024-01-21 18:40:00,US-TX,0
deb6188e-6301-483e-bf0c-889086820cec,user_0038,merch_0053,dev_0018,33.56,2024-01-25 00:25:00,US-TX,0
5210b529-e6f5-4bab-9aa1-ab65c892e450,user_0038,merch_0032,dev_0009,207.76,2024-01-28 16:09:00,SG,1
3f17b6f1-acd3-419d-90e5-4b8b578cc29b,user_0038,merch_0033,dev_0035,12.47,2024-01-30 00:25:00,US-TX,0
62a08b80-1491-4cd2-9c97-ed908f9c0608,user_0038,merch_0053,dev_0035,7.29,2024-01-30 22:51:00,US-TX,0
b78df334-1cee-4e2b-a69b-89c090cfe6a8,user_0038,merch_0053,dev_0035,15.56,2024-02-04 00:57:00,DE-BER,0
5477612c-82bf-48e9-a41e-f34db771be1f,user_0038,merch_0014,dev_0062,112.5,2024-02-17 16:14:00,US-NY,1
1948feb5-e18d-4a33-bc6e-e3374095bfea,user_0038,merch_0053,dev_0035,21.83,2024-02-19 02:24:00,US-TX,0
a6bc66d3-12c1-4877-bca8-cae46e530ddc,user_0038,merch_0033,dev_0026,200.04,2024-02-19 19:30:00,IN-MUM,1
e7eb1bc3-ec45-4cef-8d68-9af3eceeffea,user_0038,merch_0056,dev_0042,88.63,2024-02-27 22:22:00,UK-LON,1
491a9cfd-9486-4893-be4f-07f046abfb91,user_0038,merch_0042,dev_0072,112.85,2024-03-02 12:22:00,IN-MUM,1
817580d9-e4c0-4a66-a60b-2e25cb290241,user_0038,merch_0053,dev_0035,35.53,2024-03-05 16:42:00,US-TX,0
69ab4cdb-cd28-4702-a643-fe7b96cac2ac,user_0038,merch_0056,dev_0062,21.96,2024-03-05 18:28:00,US-TX,0
375961f5-78eb-4fb6-88bb-2e207d684cf3,user_0038,merch_0020,dev_0005,51.99,2024-03-08 02:53:00,US-TX,0
fbebdca2-eb38-4102-a012-08aa846b8d96,user_0038,merch_0053,dev_0035,23.94,2024-03-16 18:41:00,US-TX,0
cb9373a1-ed4a-4aab-b7d4-6743421775e5,user_0038,merch_0023,dev_0035,11.65,2024-03-17 03:54:00,US-TX,0
1792c258-779c-41cb-91f8-21451fc45ffe,user_0038,merch_0053,dev_0035,22.85,2024-03-21 17:46:00,US-TX,0
4aa911bb-7e90-4da3-9edc-6a156ef6d122,user_0038,merch_0053,dev_0035,56.38,2024-03-26 05:18:00,US-TX,0
548f7df2-2385-404e-bfc1-1a594a986490,user_0039,merch_0028,dev_0027,18.95,2024-01-01 22:41:00,UK-LON,0
8ad56717-e976-4034-8ffc-b587b5a0fe06,user_0039,merch_0032,dev_0068,253.54,2024-01-12 11:30:00,IN-MUM,1
d45c64cd-5605-4689-b1ef-80908ae2c056,user_0039,merch_0028,dev_0027,14.91,2024-01-27 00:55:00,UK-LON,0
785620ca-3b30-45a2-b8e5-c75325832754,user_0039,merch_0028,dev_0027,22.99,2024-02-02 19:00:00,UK-LON,0
a5be8b27-5aa4-4fbb-ade3-5e7f11b0d44f,user_0039,merch_0028,dev_0027,21.74,2024-02-13 23:38:00,UK-LON,0
4775c55b-fc65-4ca1-85ec-086fc2a8b953,user_0039,merch_0028,dev_0067,24.27,2024-02-18 21:37:00,UK-LON,0
deba8152-5897-46a2-a914-506e98e3136d,user_0039,merch_0038,dev_0027,78.1,2024-03-02 01:38:00,UK-LON,0
fc33f644-23bb-484a-a34c-3bbac4d500e1,user_0039,merch_0028,dev_0073,26.82,2024-03-03 04:14:00,UK-LON,0
4803ed7c-77bb-4824-93de-23ad7756cf66,user_0039,merch_0038,dev_0027,40.73,2024-03-16 05:49:00,UK-LON,0
965dce9b-c251-4da5-b2d0-fbc7ca28aec4,user_0039,merch_0057,dev_0069,24.69,2024-03-24 22:33:00,SG,0
0540638a-90c7-498a-845d-61a2deaa6b95,user_0040,merch_0026,dev_0040,9.65,2024-01-05 21:15:00,US-TX,0
ca4a1b74-f3f2-4a0d-93f2-de04848324a3,user_0040,merch_0026,dev_0040,48.27,2024-01-12 17:16:00,US-TX,0
b4135ffd-96d9-439a-8610-4a5534dc6664,user_0040,merch_0026,dev_0040,20.76,2024-01-13 00:18:00,US-TX,0
5c364f0a-4e6c-49be-990a-cccd33b2f44b,user_0040,merch_0026,dev_0040,17.8,2024-01-17 03:14:00,SG,0
74f75fb6-cee1-4568-a159-a1e8a0f7c4f3,user_0040,merch_0026,dev_0040,40.09,2024-01-24 02:31:00,IN-MUM,0
32a5b6c4-c4b1-4c17-b7ee-4db4a0107945,user_0040,merch_0026,dev_0040,42.98,2024-01-25 16:50:00,US-TX,0
27a678c6-1cfd-4a1d-84bc-0e443e155ed1,user_0040,merch_0026,dev_0040,24.17,2024-01-27 22:35:00,UK-LON,0
1916ee86-eeab-4bd5-9c76-42144b70fcf4,user_0040,merch_0026,dev_0040,19.21,2024-02-02 20:36:00,US-TX,0
9f83d7ce-12d0-4f50-9ef9-4347a6d512e2,user_0040,merch_0041,dev_0054,176.25,2024-02-03 16:54:00,DE-BER,1
348fa6b3-5722-46b9-97ad-419f1db71926,user_0040,merch_0026,dev_0040,13.02,2024-02-05 19:38:00,US-TX,0
fb641c09-72a8-464f-80c3-a12668279020,user_0040,merch_0026,dev_0040,21.87,2024-02-20 02:00:00,US-TX,0
79fff94a-03d5-433d-84a1-a23d346af954,user_0040,merch_0026,dev_0040,7.44,2024-02-22 01:41:00,US-TX,0
383c7b3b-9ece-4eea-ab7a-36b4315e14f2,user_0040,merch_0026,dev_0040,25.74,2024-02-22 04:21:00,US-TX,0
ac4b9138-acf7-492b-afb9-86c7b8ebb3b6,user_0040,merch_0049,dev_0011,21.03,2024-03-26 22:25:00,US-TX,0
375615b9-da41-4652-a3bd-0f6a658e92a8,user_0041,merch_0059,dev_0058,37.38,2024-01-04 23:07:00,UK-LON,0
566b653f-c0e5-4e82-ba5d-061b1309ac00,user_0041,merch_0059,dev_0058,17.29,2024-01-11 00:18:00,UK-LON,0
82ff3280-3af2-448d-a729-82729acb23ce,user_0041,merch_0059,dev_0058,33.78,2024-01-17 03:33:00,UK-LON,0
74cbbd3f-c274-4540-85e7-fd2dfa2763ec,user_0041,merch_0059,dev_0034,19.37,2024-01-25 23:47:00,UK-LON,0
7222de91-13f5-4ba0-9be0-d0f5ef607de2,user_0041,merch_0014,dev_0058,43.48,2024-01-31 04:20:00,UK-LON,0
